caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
2001-084,110,2001,1,0,9,0,0
2001-085,110,2001,1,0,1,0,0
2002-001,110,2002,1,0,9,0,0
2002-002,110,2002,1,0,1,3,0
2002-003,110,2002,1,0,2,3,0
2002-004,110,2002,1,0,1,3,0
2002-005,110,2002,1,0,9,6,0
2002-006,110,2002,1,0,8,6,27
2002-007,110,2002,1,0,10,6,17
2002-008,110,2002,1,0,9,3,0
2002-009,110,2002,1,0,8,0,0
2002-010,110,2002,1,0,1,4,0
2002-012,110,2002,2,0,1,2,45
2002-013,110,2002,1,0,8,6,56
2002-014,110,2002,2,0,2,6,0
2002-015,110,2002,2,0,8,6,0
2002-016,110,2002,1,0,1,0,0
2002-017,110,2002,1,0,2,3,0
2002-018,110,2002,1,0,8,3,0
2002-019,110,2002,2,0,1,3,0
2002-020,110,2002,1,0,2,3,56
2002-021,110,2002,1,0,5,6,0
2002-022,110,2002,2,0,8,6,0
2002-023,110,2002,2,0,12,3,0
2002-024,110,2002,2,0,2,6,0
2002-025,110,2002,1,0,2,6,0
2002-026,110,2002,2,0,1,3,0
2002-027,110,2002,1,0,1,2,0
2002-028,110,2002,2,0,1,2,6
2002-029,110,2002,2,0,1,3,0
2002-030,110,2002,2,0,1,1,0
2002-031,110,2002,1,0,8,3,0
2002-032,110,2002,1,0,8,3,57
2002-033,110,2002,1,0,2,2,0
2002-034,110,2002,2,0,1,3,0
2002-035,110,2002,2,0,4,2,0
2002-036,110,2002,2,0,2,3,0
2002-037,110,2002,1,0,8,3,0
2002-038,110,2002,1,0,10,3,0
2002-039,110,2002,2,0,3,2,55
2002-040,110,2002,1,0,8,3,0
2002-041,110,2002,1,0,8,2,52
2002-042,110,2002,2,0,2,3,0
2002-043,110,2002,2,0,9,6,48
2002-044,110,2002,1,0,9,6,0
2002-046,110,2002,2,0,1,3,0
2002-047,110,2002,2,0,2,3,0
2002-048,110,2002,2,0,9,6,0
2002-049,110,2002,1,0,3,2,17
2002-050,110,2002,2,0,1,2,51
2002-051,110,2002,1,0,1,3,0
2002-052,110,2002,2,0,8,1,0
2002-053,110,2002,2,0,9,3,0
2002-054,110,2002,1,0,2,3,0
2002-055,110,2002,1,0,4,2,0
2002-057,110,2002,2,0,10,2,0
2002-058,110,2002,1,0,1,2,0
2002-059,110,2002,2,0,9,0,0
2002-060,110,2002,1,0,8,3,0
2002-061,110,2002,2,0,4,2,12
2002-062,110,2002,2,0,9,6,0
2002-064,110,2002,2,0,10,3,22
2002-065,110,2002,1,0,8,6,1
2002-066,110,2002,2,0,8,6,0
2002-067,110,2002,1,0,9,6,0
2002-068,110,2002,2,0,2,3,0
2002-069,110,2002,2,0,8,2,19
2002-070,110,2002,1,0,9,0,0
2002-072,110,2002,1,0,3,2,55
2002-073,110,2002,1,0,3,2,0
2002-074,110,2002,2,0,3,3,0
2002-075,110,2002,2,0,4,2,0
2002-076,110,2002,1,0,3,2,0
2002-077,110,2002,1,0,2,2,0
2002-078,110,2002,2,0,2,2,0
2002-079,110,2002,2,0,10,1,0
2002-080,110,2002,1,0,8,6,48
2002-081,110,2002,2,0,2,3,0
2002-082,110,2002,2,0,1,2,0
2002-083,110,2002,2,1,5,2,51
2002-084,110,2002,2,0,1,1,6
2002-085,110,2002,2,0,9,0,6
2003-001,110,2003,1,0,1,2,0
2003-002,110,2003,1,0,1,3,0
2003-003,110,2003,1,0,2,3,0
2003-004,110,2003,1,0,1,2,0
2003-006,110,2003,2,0,3,2,0
2003-019,110,2003,1,0,1,2,25
2003-020,110,2003,2,0,1,3,0
2003-021,110,2003,2,0,8,3,0
2003-022,110,2003,1,0,8,3,0
2003-023,110,2003,1,0,1,2,17
2003-024,110,2003,2,0,10,2,0
2003-025,110,2003,1,0,8,3,0
2003-026,110,2003,2,0,8,3,0
2003-027,110,2003,2,0,1,2,0
2003-028,110,2003,1,0,6,3,0
2003-029,110,2003,1,0,4,2,17
2003-030,110,2003,1,0,8,2,0
2003-031,110,2003,2,0,2,3,0
2003-032,110,2003,2,0,5,6,0
2003-034,110,2003,2,0,1,2,0
2003-035,110,2003,2,0,3,2,0
2003-036,110,2003,1,0,8,3,0
2003-037,110,2003,1,0,2,3,0
2003-038,110,2003,2,0,8,3,0
2003-039,110,2003,1,0,9,3,0
2003-040,110,2003,2,1,1,2,56
2003-041,110,2003,1,0,1,2,19
2003-042,110,2003,1,0,8,3,0
2003-043,110,2003,2,0,12,3,0
2003-044,110,2003,1,0,10,6,0
2003-045,110,2003,1,0,1,2,0
2003-046,110,2003,2,0,5,3,0
2003-047,110,2003,1,0,8,6,0
2003-048,110,2003,1,0,2,1,0
2003-049,110,2003,1,0,8,3,0
2003-050,110,2003,1,0,10,3,0
2003-051,110,2003,2,0,9,1,0
2003-052,110,2003,2,0,9,6,0
2003-053,110,2003,1,0,1,0,0
2003-055,110,2003,1,0,9,6,6
2003-056,110,2003,1,0,1,2,0
2003-057,110,2003,2,0,10,2,0
2003-058,110,2003,2,0,8,3,0
2003-059,110,2003,2,0,2,3,0
2003-060,110,2003,2,0,9,6,0
2003-061,110,2003,2,0,10,6,0
2003-062,110,2003,1,0,1,2,0
2003-063,110,2003,2,0,2,3,0
2003-064,110,2003,2,0,1,3,0
2003-065,110,2003,2,0,1,6,0
2003-066,110,2003,2,0,8,3,0
2003-067,110,2003,1,0,8,3,0
2003-068,110,2003,1,0,3,2,0
2003-069,110,2003,1,0,9,0,0
2003-070,110,2003,1,0,8,3,0
2003-071,110,2003,1,0,1,4,0
2003-072,110,2003,2,0,10,6,0
2003-073,110,2003,2,0,2,3,0
2003-074,110,2003,1,0,8,6,0
2003-075,110,2003,2,0,1,2,33
2003-076,110,2003,2,0,10,3,0
2003-077,110,2003,2,0,1,3,0
2003-078,110,2003,1,0,5,6,0
2003-079,110,2003,2,0,1,3,0
2003-080,110,2003,1,0,1,2,56
2003-081,110,2003,2,0,1,0,0
2003-082,110,2003,1,0,5,0,0
2003-083,110,2003,2,0,1,0,0
2003-084,110,2003,2,0,1,3,0
2003-085,110,2003,2,0,1,3,0
2003-086,110,2003,2,0,4,2,0
2003-087,110,2003,2,0,1,2,30
2003-088,110,2003,2,0,1,2,0
2003-090,110,2003,1,0,3,2,0
2003-091,110,2003,2,0,8,3,0
2004-001,110,2004,2,0,2,3,0
2004-002,110,2004,1,0,8,0,0
2004-003,110,2004,2,0,1,2,51
2004-004,110,2004,1,0,8,3,0
2004-005,110,2004,1,0,3,2,0
2004-007,110,2004,2,0,8,6,0
2004-008,110,2004,1,0,9,1,0
2004-009,110,2004,1,0,1,2,0
2004-010,110,2004,1,0,8,6,0
2004-011,110,2004,1,0,1,2,12
2004-012,110,2004,2,0,8,0,0
2004-013,110,2004,1,0,1,6,0
2004-014,110,2004,2,0,1,6,0
2004-015,110,2004,2,0,2,6,0
2004-016,110,2004,2,0,2,6,0
2004-017,110,2004,1,0,1,2,17
2004-018,110,2004,2,0,12,3,0
2004-019,110,2004,1,0,9,6,29
2004-020,110,2004,1,0,9,3,0
2004-021,110,2004,1,0,1,2,26
2004-022,110,2004,2,0,8,3,0
2004-023,110,2004,2,0,2,2,0
2004-024,110,2004,2,1,1,2,30
2004-025,110,2004,2,0,2,6,0
2004-026,110,2004,2,0,8,0,0
2004-027,110,2004,1,0,1,6,0
2004-028,110,2004,2,0,9,3,0
2004-029,110,2004,2,0,1,3,0
2004-030,110,2004,1,0,1,2,0
2004-031,110,2004,1,0,2,3,0
2004-032,110,2004,1,0,1,3,0
2004-033,110,2004,2,0,2,3,0
2004-034,110,2004,1,0,2,0,0
2004-035,110,2004,2,0,2,3,0
2004-036,110,2004,2,0,1,3,0
2004-037,110,2004,2,0,9,0,0
2004-038,110,2004,1,0,9,3,0
2004-039,110,2004,2,0,8,3,0
2004-040,110,2004,1,0,8,3,0
2004-041,110,2004,2,0,1,6,0
2004-042,110,2004,2,0,1,6,0
2004-043,110,2004,2,0,9,3,0
2004-044,110,2004,1,0,10,3,0
2004-045,110,2004,2,0,8,1,0
2004-046,110,2004,2,0,4,2,0
2004-047,110,2004,1,0,3,2,0
2004-048,110,2004,1,0,3,2,0
2004-049,110,2004,2,0,4,2,30
2004-050,110,2004,2,0,9,0,0
2004-051,110,2004,2,0,1,6,0
2004-052,110,2004,2,0,3,6,0
2004-053,110,2004,2,0,3,2,6
2004-054,110,2004,2,0,10,6,0
2004-055,110,2004,2,0,10,3,0
2004-056,110,2004,2,0,2,3,0
2004-057,110,2004,2,0,2,2,6
2004-058,110,2004,1,0,1,2,0
2004-059,110,2004,2,0,8,6,0
2004-060,110,2004,1,0,4,2,0
2004-061,110,2004,2,0,1,3,0
2004-062,110,2004,2,0,9,3,0
2004-063,110,2004,2,0,4,2,0
2004-064,110,2004,2,0,1,3,0
2004-065,110,2004,2,0,1,2,0
2004-066,110,2004,2,0,9,3,0
2004-067,110,2004,2,0,8,1,27
2004-068,110,2004,1,0,10,6,27
2004-069,110,2004,2,0,4,2,8
2004-070,110,2004,1,0,9,4,0
2004-071,110,2004,1,0,9,6,0
2004-072,110,2004,2,0,8,6,0
2004-073,110,2004,2,0,2,2,27
2004-074,110,2004,1,0,1,3,0
2004-075,110,2004,1,0,3,2,0
2004-076,110,2004,1,0,4,2,0
2004-077,110,2004,2,0,9,4,0
2004-078,110,2004,2,0,3,2,0
2004-079,110,2004,1,0,8,6,0
2004-080,110,2004,1,0,9,3,0
2005-001,110,2005,2,0,1,9,0
2005-002,110,2005,1,0,1,0,0
2005-003,110,2005,1,0,2,3,0
2005-004,110,2005,2,0,1,4,0
2005-005,110,2005,2,0,7,3,0
2005-006,110,2005,1,0,8,3,0
2005-007,110,2005,2,0,2,3,0
2005-008,110,2005,1,0,9,0,25
2005-009,110,2005,1,0,1,0,0
2005-010,110,2005,2,0,9,6,0
2005-011,110,2005,1,0,2,0,0
2005-012,110,2005,1,0,6,6,0
2005-013,110,2005,2,0,9,6,0
2005-014,110,2005,2,0,10,3,0
2005-015,110,2005,1,0,8,3,0
2005-016,110,2005,1,0,1,3,0
2005-017,110,2005,2,0,1,2,0
2005-018,110,2005,2,0,5,6,0
2005-019,110,2005,2,0,9,6,0
2005-020,110,2005,2,0,5,0,0
2005-021,110,2005,1,0,1,3,0
2005-022,110,2005,1,0,9,6,0
2005-023,110,2005,2,1,10,1,0
2005-024,110,2005,1,0,9,4,0
2005-025,110,2005,1,0,3,6,0
2005-026,110,2005,2,0,10,3,0
2005-027,110,2005,2,0,3,3,0
2005-028,110,2005,1,0,8,6,12
2005-029,110,2005,2,0,8,6,0
2005-030,110,2005,2,0,2,3,0
2005-031,110,2005,2,0,9,0,0
2005-032,110,2005,1,0,2,3,0
2005-033,110,2005,1,0,8,3,0
2005-034,110,2005,2,0,2,3,0
2005-035,110,2005,1,0,1,2,43
2005-036,110,2005,1,0,8,3,0
2005-037,110,2005,1,0,5,6,0
2005-038,110,2005,1,1,8,3,0
2005-039,110,2005,1,0,3,6,0
2005-040,110,2005,2,0,10,6,0
2005-041,110,2005,1,0,1,2,0
2005-042,110,2005,2,0,1,2,13
2005-044,110,2005,1,0,2,3,0
2005-045,110,2005,2,0,1,6,0
2005-046,110,2005,1,0,8,2,0
2005-047,110,2005,2,0,1,3,0
2005-048,110,2005,2,0,4,2,5
2005-049,110,2005,2,0,3,2,0
2005-050,110,2005,2,0,2,3,0
2005-051,110,2005,2,0,9,6,0
2005-052,110,2005,2,0,4,2,48
2005-053,110,2005,1,0,9,1,0
2005-054,110,2005,1,0,8,3,0
2005-055,110,2005,2,0,8,3,23
2005-056,110,2005,2,0,8,6,0
2005-057,110,2005,1,0,1,2,52
2005-058,110,2005,2,0,3,2,0
2005-059,110,2005,1,0,9,3,0
2005-060,110,2005,2,0,1,6,0
2005-061,110,2005,2,0,9,6,0
2005-062,110,2005,1,0,9,0,0
2005-063,110,2005,2,0,1,3,0
2005-064,110,2005,2,0,2,3,0
2005-065,110,2005,2,0,1,2,27
2005-066,110,2005,1,0,9,6,0
2005-067,110,2005,2,0,8,3,0
2005-068,110,2005,2,0,9,6,0
2005-069,110,2005,2,0,8,3,0
2005-070,110,2005,1,0,1,2,56
2005-071,110,2005,2,0,1,2,6
2005-072,110,2005,2,0,1,0,57
2005-073,110,2005,2,0,4,2,0
2005-074,110,2005,1,0,2,3,0
2005-075,110,2005,2,0,2,3,0
2005-076,110,2005,1,0,9,6,0
2005-077,110,2005,2,0,9,0,0
2005-078,110,2005,2,0,1,2,0
2005-079,110,2005,2,0,1,2,20
2005-080,110,2005,1,0,1,5,56
2005-081,110,2005,1,0,3,2,0
2005-082,110,2005,2,0,6,3,0
2005-083,110,2005,2,0,1,5,43
2005-084,110,2005,2,0,2,3,0
2005-085,110,2005,1,0,3,2,0
2005-086,110,2005,2,0,1,3,0
2005-087,110,2005,2,0,4,2,4
2006-001,110,2006,1,0,9,0,0
2006-002,110,2006,2,0,1,2,0
2006-003,110,2006,2,0,2,3,0
2006-004,110,2006,1,0,9,0,0
2006-005,110,2006,1,0,1,0,0
2006-007,110,2006,1,0,1,6,0
2006-008,110,2006,2,0,9,1,0
2006-009,110,2006,1,0,1,6,0
2006-010,110,2006,1,0,8,3,30
2006-011,110,2006,1,0,2,3,0
2006-012,110,2006,2,0,1,6,0
2006-013,110,2006,2,0,9,6,0
2006-014,110,2006,1,0,1,2,6
2006-015,110,2006,1,0,8,3,0
2006-016,110,2006,2,0,1,3,0
2006-017,110,2006,1,0,8,2,43
2006-018,110,2006,1,0,8,3,0
2006-019,110,2006,2,0,2,3,0
2006-020,110,2006,1,0,1,5,0
2006-021,110,2006,2,0,9,0,0
2006-022,110,2006,1,0,9,1,0
2006-023,110,2006,2,0,6,3,0
2006-025,110,2006,1,0,8,6,14
2006-026,110,2006,2,0,9,1,0
2006-027,110,2006,2,0,8,3,0
2006-028,110,2006,2,0,10,6,0
2006-029,110,2006,2,0,8,3,0
2006-030,110,2006,2,0,9,6,0
2006-031,110,2006,2,1,5,6,0
2006-032,110,2006,1,0,1,6,0
2006-033,110,2006,2,0,1,3,0
2006-034,110,2006,2,0,1,3,0
2006-035,110,2006,2,0,1,0,51
2006-036,110,2006,2,0,8,1,0
2006-037,110,2006,1,0,1,2,0
2006-038,110,2006,2,0,8,6,0
2006-039,110,2006,2,0,12,3,0
2006-040,110,2006,2,0,8,6,0
2006-041,110,2006,2,0,1,3,0
2006-042,110,2006,2,0,12,3,0
2006-043,110,2006,1,0,9,6,0
2006-044,110,2006,2,0,2,6,0
2006-045,110,2006,1,1,8,3,0
2006-046,110,2006,2,0,1,3,0
2006-047,110,2006,1,0,1,2,0
2006-048,110,2006,2,0,2,3,0
2006-049,110,2006,2,0,1,0,0
2006-050,110,2006,1,0,8,6,0
2006-051,110,2006,1,0,6,3,0
2006-052,110,2006,1,0,9,0,0
2006-053,110,2006,2,0,9,4,0
2006-054,110,2006,1,0,8,3,0
2006-055,110,2006,2,0,1,3,0
2006-056,110,2006,2,0,8,6,0
2006-057,110,2006,2,0,9,6,0
2006-058,110,2006,1,0,7,3,0
2006-059,110,2006,1,0,7,2,56
2006-060,110,2006,1,0,8,6,0
2006-061,110,2006,2,1,9,4,0
2006-062,110,2006,2,0,9,6,0
2006-063,110,2006,2,0,1,2,6
2006-064,110,2006,1,0,8,3,0
2006-065,110,2006,1,0,3,2,0
2006-066,110,2006,1,0,8,6,0
2006-067,110,2006,1,0,1,6,0
2006-068,110,2006,2,0,3,2,0
2006-069,110,2006,1,0,3,3,0
2006-070,110,2006,2,0,8,3,0
2006-071,110,2006,2,0,9,1,0
2006-072,110,2006,2,0,8,3,0
2006-073,110,2006,2,1,2,2,0
2006-074,110,2006,2,1,8,3,0
2006-075,110,2006,2,0,1,2,0
2007-002,110,2007,1,0,9,3,0
2007-003,110,2007,1,0,8,6,0
2007-004,110,2007,1,0,1,6,0
2007-005,110,2007,2,0,1,6,0
2007-006,110,2007,2,0,1,6,0
2007-007,110,2007,2,0,1,6,0
2007-008,110,2007,2,0,9,0,0
2007-009,110,2007,1,0,1,2,0
2007-010,110,2007,1,0,9,6,0
2007-012,110,2007,2,0,12,3,0
2007-013,110,2007,1,0,3,2,0
2007-014,110,2007,1,0,8,3,0
2007-015,110,2007,2,0,8,3,0
2007-016,110,2007,2,0,1,3,28
2007-017,110,2007,2,0,10,6,0
2007-018,110,2007,2,0,10,6,6
2007-019,110,2007,2,0,10,6,0
2007-020,110,2007,1,0,2,4,0
2007-021,110,2007,2,0,2,3,0
2007-022,110,2007,2,0,1,3,0
2007-024,110,2007,2,0,2,2,0
2007-025,110,2007,2,0,2,2,22
2007-026,110,2007,2,0,10,5,51
2007-027,110,2007,2,0,8,6,0
2007-029,110,2007,2,0,12,3,0
2007-030,110,2007,2,0,8,1,17
2007-031,110,2007,1,0,1,2,21
2007-032,110,2007,1,0,1,6,0
2007-033,110,2007,2,0,1,6,0
2007-034,110,2007,1,0,1,2,55
2007-035,110,2007,2,0,2,2,0
2007-036,110,2007,1,0,1,6,0
2007-037,110,2007,2,0,1,3,0
2007-038,110,2007,1,0,3,2,0
2007-039,110,2007,2,0,8,1,21
2007-040,110,2007,1,0,1,6,0
2007-041,110,2007,1,0,2,3,0
2007-042,110,2007,2,0,2,3,0
2007-043,110,2007,2,0,2,3,0
2007-044,110,2007,1,0,1,6,0
2007-045,110,2007,2,0,1,6,0
2007-046,110,2007,2,0,6,3,0
2007-047,110,2007,1,0,2,2,0
2007-048,110,2007,2,0,8,0,0
2007-049,110,2007,2,0,8,3,0
2007-050,110,2007,1,0,8,3,0
2007-051,110,2007,1,0,1,3,0
2007-052,110,2007,2,0,1,4,0
2007-053,110,2007,2,0,1,1,0
2007-054,110,2007,1,0,9,4,0
2007-055,110,2007,2,0,9,0,0
2007-056,110,2007,2,0,2,3,0
2007-057,110,2007,2,0,8,3,0
2007-058,110,2007,1,0,10,3,0
2007-060,110,2007,2,0,8,3,0
2007-061,110,2007,1,0,2,3,0
2007-062,110,2007,2,0,1,2,18
2007-063,110,2007,2,0,2,2,0
2007-064,110,2007,2,0,9,0,0
2007-065,110,2007,2,0,9,1,0
2007-066,110,2007,2,0,2,0,0
2007-067,110,2007,2,0,1,2,6
2007-068,110,2007,2,0,1,2,22
2007-069,110,2007,2,0,8,3,0
2007-071,110,2007,2,0,1,2,0
2007-072,110,2007,2,0,3,6,0
2007-073,110,2007,2,0,1,0,51
2008-001,110,2008,2,0,1,6,0
2008-002,110,2008,2,0,2,6,0
2008-003,110,2008,2,0,8,3,0
2008-004,110,2008,1,0,9,6,0
2008-005,110,2008,1,0,1,5,0
2008-006,110,2008,1,0,10,6,0
2008-007,110,2008,2,0,9,3,0
2008-008,110,2008,2,0,1,6,0
2008-009,110,2008,2,0,1,5,0
2008-010,110,2008,1,0,1,2,43
2008-011,110,2008,1,0,1,3,0
2008-012,110,2008,2,0,7,2,0
2008-013,110,2008,1,1,2,3,0
2008-014,110,2008,2,0,2,3,0
2008-015,110,2008,2,0,1,6,0
2008-016,110,2008,2,0,2,3,0
2008-017,110,2008,2,0,8,3,0
2008-018,110,2008,2,0,8,6,0
2008-019,110,2008,1,0,1,2,4
2008-020,110,2008,1,0,2,3,0
2008-021,110,2008,2,0,1,6,0
2008-022,110,2008,2,0,3,2,0
2008-023,110,2008,1,0,2,6,0
2008-024,110,2008,1,0,1,6,0
2008-025,110,2008,1,0,8,3,0
2008-026,110,2008,1,0,3,2,0
2008-027,110,2008,2,0,9,1,0
2008-028,110,2008,2,0,2,3,0
2008-029,110,2008,1,0,10,3,53
2008-030,110,2008,2,0,2,3,38
2008-031,110,2008,2,0,10,6,0
2008-032,110,2008,2,0,1,2,53
2008-034,110,2008,1,0,2,3,0
2008-035,110,2008,1,0,1,4,0
2008-036,110,2008,1,0,1,2,17
2008-038,110,2008,1,0,9,6,43
2008-039,110,2008,2,0,10,6,0
2008-040,110,2008,2,0,8,3,0
2008-041,110,2008,2,0,2,3,0
2008-042,110,2008,1,0,2,6,0
2008-043,110,2008,2,0,1,6,0
2008-044,110,2008,1,0,1,2,4
2008-045,110,2008,2,0,8,6,0
2008-046,110,2008,1,0,2,5,0
2008-047,110,2008,2,0,2,3,0
2008-048,110,2008,2,0,1,2,0
2008-049,110,2008,2,0,9,3,0
2008-050,110,2008,2,0,1,6,0
2008-051,110,2008,1,0,1,5,20
2008-052,110,2008,1,0,8,6,0
2008-053,110,2008,2,0,9,6,0
2008-054,110,2008,2,0,9,6,0
2008-055,110,2008,2,0,2,6,0
2008-056,110,2008,2,0,9,4,0
2008-057,110,2008,2,0,2,3,0
2008-058,110,2008,2,0,2,1,37
2008-059,110,2008,2,1,1,2,22
2008-060,110,2008,2,0,1,6,0
2008-061,110,2008,1,0,1,2,0
2008-062,110,2008,1,0,8,3,50
2008-063,110,2008,1,0,9,6,0
2008-064,110,2008,2,0,4,2,57
2008-065,110,2008,2,0,9,6,0
2008-066,110,2008,1,0,9,4,0
2008-067,110,2008,2,0,1,3,0
2008-068,110,2008,1,0,9,6,0
2008-069,110,2008,1,0,8,1,2
2008-070,110,2008,1,0,2,3,0
2008-071,110,2008,2,0,1,2,0
2008-072,110,2008,2,0,1,2,0
2008-073,110,2008,1,0,8,3,0
2008-074,110,2008,2,0,2,3,0
2008-075,110,2008,2,0,2,3,0
2008-076,110,2008,2,0,2,3,0
2008-077,110,2008,1,0,8,3,0
2008-078,110,2008,1,0,1,2,26
2008-079,110,2008,2,0,1,2,0
2008-080,110,2008,2,0,8,3,0
2008-081,110,2008,2,0,2,4,0
2008-082,110,2008,1,0,10,6,0
2008-083,110,2008,2,0,2,3,0
2009-001,110,2009,1,0,9,6,0
2009-002,110,2009,1,0,9,1,0
2009-003,110,2009,2,0,7,3,0
2009-004,110,2009,1,0,1,3,0
2009-005,110,2009,1,0,1,2,27
2009-006,110,2009,2,0,1,9,0
2009-007,110,2009,1,0,2,2,0
2009-008,110,2009,1,0,2,1,0
2009-009,110,2009,2,0,9,9,0
2009-010,110,2009,2,0,1,2,55
2009-011,110,2009,2,0,8,3,0
2009-012,110,2009,2,1,3,2,0
2009-013,110,2009,1,0,1,3,0
2009-015,110,2009,2,0,2,3,0
2009-016,110,2009,2,0,1,9,0
2009-017,110,2009,2,0,1,2,13
2009-018,110,2009,2,0,9,6,0
2009-019,110,2009,1,0,8,3,0
2009-020,110,2009,1,0,1,2,0
2009-021,110,2009,1,0,1,9,0
2009-022,110,2009,1,0,1,2,25
2009-023,110,2009,2,0,9,6,0
2009-024,110,2009,2,0,1,2,12
2009-025,110,2009,1,0,1,9,0
2009-026,110,2009,2,0,2,3,0
2009-027,110,2009,1,0,8,6,0
2009-028,110,2009,1,0,8,6,0
2009-029,110,2009,2,0,1,6,0
2009-030,110,2009,2,0,9,9,0
2009-031,110,2009,2,0,6,3,0
2009-032,110,2009,1,0,1,6,0
2009-033,110,2009,1,0,9,4,0
2009-034,110,2009,2,0,1,2,21
2009-035,110,2009,1,0,8,6,0
2009-036,110,2009,1,0,1,2,0
2009-037,110,2009,1,0,8,3,0
2009-038,110,2009,2,0,8,3,0
2009-039,110,2009,1,0,8,6,0
2009-040,110,2009,2,0,1,3,0
2009-041,110,2009,2,0,3,2,0
2009-042,110,2009,1,0,8,6,0
2009-043,110,2009,2,0,8,3,0
2009-044,110,2009,2,0,2,6,0
2009-045,110,2009,2,0,6,3,0
2009-046,110,2009,2,0,8,3,0
2009-047,110,2009,2,0,3,6,0
2009-048,110,2009,1,0,2,5,0
2009-049,110,2009,2,0,1,2,12
2009-050,110,2009,2,0,10,1,0
2009-051,110,2009,1,0,1,2,12
2009-052,110,2009,2,0,8,3,0
2009-053,110,2009,2,0,2,3,0
2009-054,110,2009,2,0,1,6,0
2009-055,110,2009,2,0,6,3,0
2009-056,110,2009,1,0,1,4,0
2009-057,110,2009,1,0,1,2,10
2009-058,110,2009,2,0,1,3,0
2009-059,110,2009,2,0,8,6,0
2009-060,110,2009,2,0,8,5,0
2009-061,110,2009,2,0,1,2,0
2009-062,110,2009,1,0,10,6,0
2009-063,110,2009,2,0,1,6,0
2009-064,110,2009,1,0,1,6,0
2009-065,110,2009,2,0,8,3,0
2009-066,110,2009,2,0,9,4,0
2009-067,110,2009,1,0,2,6,0
2009-068,110,2009,2,0,2,3,0
2009-069,110,2009,1,0,6,3,0
2009-070,110,2009,2,0,9,6,0
2009-071,110,2009,2,0,2,3,0
2009-072,110,2009,1,0,9,3,0
2009-073,110,2009,2,0,4,2,12
2009-074,110,2009,1,0,1,2,0
2009-075,110,2009,2,0,8,3,0
2009-076,110,2009,1,0,1,6,0
2009-077,110,2009,2,0,3,6,0
2009-078,110,2009,2,0,7,6,0
2009-079,110,2009,1,0,8,3,0
2009-081,110,2009,1,0,5,2,0
2009-082,110,2009,1,0,8,3,0
2009-083,110,2009,2,0,7,3,0
2009-084,110,2009,2,0,1,3,0
2009-085,110,2009,2,0,1,6,0
2009-086,110,2009,2,0,1,9,0
2009-088,110,2009,1,0,13,1,0
2009-089,110,2009,2,0,8,6,0
2009-090,110,2009,1,0,3,2,0
2009-091,110,2009,2,1,1,2,0
2009-092,110,2009,2,0,1,2,13
2009-093,110,2009,1,0,9,4,0
2009-094,110,2009,2,0,1,0,0
2010-001,110,2010,1,0,1,3,0
2010-002,110,2010,1,0,1,3,0
2010-003,110,2010,1,0,2,3,0
2010-005,110,2010,1,0,2,9,0
2010-006,110,2010,2,0,12,3,0
2010-007,110,2010,1,0,8,3,0
2010-008,110,2010,1,0,1,3,0
2010-009,110,2010,1,0,2,2,0
2010-010,110,2010,1,0,5,6,0
2010-011,110,2010,1,0,1,3,0
2010-012,110,2010,1,0,8,3,0
2010-013,110,2010,2,0,2,3,0
2010-014,110,2010,2,0,2,3,0
2010-015,110,2010,2,0,10,6,0
2010-016,110,2010,1,0,8,6,0
2010-017,110,2010,1,0,2,8,0
2010-018,110,2010,1,0,10,9,6
2010-019,110,2010,1,0,1,2,27
2010-020,110,2010,1,0,5,3,0
2010-021,110,2010,2,0,2,6,0
2010-022,110,2010,2,0,2,6,0
2010-023,110,2010,2,0,3,2,0
2010-024,110,2010,2,0,1,2,0
2010-025,110,2010,2,0,1,3,0
2010-026,110,2010,1,0,5,3,0
2010-027,110,2010,2,0,2,3,0
2010-028,110,2010,1,0,2,3,0
2010-029,110,2010,2,0,7,3,0
2010-030,110,2010,2,0,8,3,0
2010-031,110,2010,2,0,2,3,0
2010-032,110,2010,1,0,9,3,0
2010-034,110,2010,2,0,9,2,0
2010-035,110,2010,2,0,1,3,0
2010-036,110,2010,2,0,2,6,0
2010-037,110,2010,2,0,10,2,0
2010-038,110,2010,1,0,1,9,0
2010-040,110,2010,2,0,8,3,0
2010-041,110,2010,1,0,2,6,0
2010-042,110,2010,2,0,5,3,0
2010-043,110,2010,1,0,8,3,0
2010-044,110,2010,1,0,1,2,21
2010-045,110,2010,1,0,5,0,0
2010-046,110,2010,2,0,1,2,0
2010-047,110,2010,2,0,10,3,0
2010-048,110,2010,2,0,1,6,0
2010-049,110,2010,2,0,1,6,0
2010-050,110,2010,2,0,9,1,0
2010-051,110,2010,2,0,8,6,0
2010-052,110,2010,2,0,8,6,0
2010-053,110,2010,1,0,6,3,0
2010-054,110,2010,1,0,1,6,0
2010-055,110,2010,2,0,8,6,0
2010-056,110,2010,2,0,9,4,0
2010-057,110,2010,2,0,8,6,0
2010-058,110,2010,1,0,1,6,0
2010-059,110,2010,2,0,8,3,0
2010-060,110,2010,1,0,1,6,0
2010-062,110,2010,1,0,2,6,0
2010-063,110,2010,2,0,8,3,0
2010-064,110,2010,1,0,3,2,33
2010-065,110,2010,2,1,9,1,0
2010-066,110,2010,2,0,1,5,0
2010-067,110,2010,2,0,1,2,38
2010-068,110,2010,1,0,10,6,0
