caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1992-113,106,1992,2,0,3,2,0
1992-114,106,1992,2,0,9,4,0
1992-115,106,1992,2,0,1,6,0
1992-116,106,1992,1,0,2,2,0
1992-117,106,1992,2,1,1,2,10
1992-119,106,1992,1,0,8,6,0
1992-120,106,1992,1,0,1,0,0
1993-001,106,1993,1,0,2,4,0
1993-002,106,1993,1,0,2,4,0
1993-003,106,1993,2,0,2,3,0
1993-004,106,1993,2,0,2,3,0
1993-005,106,1993,1,0,9,4,0
1993-006,106,1993,1,0,9,0,0
1993-007,106,1993,2,0,4,2,0
1993-008,106,1993,1,0,8,3,0
1993-009,106,1993,1,0,9,0,50
1993-011,106,1993,2,0,1,0,0
1993-012,106,1993,2,0,1,6,0
1993-013,106,1993,1,0,2,1,0
1993-014,106,1993,1,0,9,6,0
1993-015,106,1993,1,0,1,2,0
1993-016,106,1993,2,0,5,3,0
1993-017,106,1993,1,0,2,2,0
1993-018,106,1993,1,0,9,0,0
1993-019,106,1993,2,0,8,6,0
1993-020,106,1993,1,0,10,6,0
1993-021,106,1993,1,0,1,0,0
1993-022,106,1993,1,0,2,6,52
1993-023,106,1993,2,0,10,3,22
1993-024,106,1993,2,0,8,3,0
1993-025,106,1993,2,0,5,3,0
1993-026,106,1993,2,0,9,0,0
1993-027,106,1993,2,0,6,6,0
1993-028,106,1993,1,0,4,6,0
1993-029,106,1993,2,0,8,6,0
1993-030,106,1993,1,0,1,2,32
1993-031,106,1993,2,0,1,6,0
1993-032,106,1993,2,0,1,0,33
1993-033,106,1993,1,0,8,1,43
1993-034,106,1993,2,0,9,0,0
1993-035,106,1993,2,0,2,2,1
1993-036,106,1993,1,0,8,3,0
1993-037,106,1993,2,0,8,0,0
1993-038,106,1993,2,0,8,0,0
1993-039,106,1993,2,0,12,3,0
1993-040,106,1993,1,0,2,3,0
1993-041,106,1993,1,0,2,3,0
1993-042,106,1993,2,0,1,2,6
1993-043,106,1993,2,0,8,6,0
1993-044,106,1993,1,0,1,6,0
1993-045,106,1993,1,0,2,0,0
1993-046,106,1993,1,0,1,6,0
1993-047,106,1993,1,0,9,0,0
1993-048,106,1993,1,0,8,1,37
1993-049,106,1993,2,0,8,3,0
1993-050,106,1993,1,0,9,6,0
1993-051,106,1993,1,0,1,6,0
1993-052,106,1993,1,0,1,6,0
1993-053,106,1993,1,0,8,3,0
1993-054,106,1993,1,0,7,3,0
1993-055,106,1993,2,0,1,6,0
1993-056,106,1993,1,0,8,1,30
1993-058,106,1993,2,0,2,3,0
1993-059,106,1993,1,0,3,2,0
1993-060,106,1993,2,0,8,3,56
1993-061,106,1993,1,1,1,2,0
1993-062,106,1993,2,0,1,2,0
1993-063,106,1993,2,0,8,6,0
1993-064,106,1993,1,0,1,2,0
1993-065,106,1993,1,0,9,6,0
1993-066,106,1993,1,0,1,2,42
1993-067,106,1993,2,0,12,3,0
1993-068,106,1993,2,0,3,2,0
1993-069,106,1993,1,0,2,6,37
1993-070,106,1993,1,0,10,6,0
1993-071,106,1993,2,0,8,3,0
1993-072,106,1993,2,0,10,3,0
1993-073,106,1993,2,0,6,2,12
1993-074,106,1993,2,0,1,2,48
1993-075,106,1993,2,0,8,1,26
1993-076,106,1993,1,0,8,3,0
1993-077,106,1993,1,0,10,3,15
1993-078,106,1993,1,1,8,3,0
1993-079,106,1993,2,0,8,1,6
1993-080,106,1993,2,0,1,3,0
1993-081,106,1993,1,0,4,2,43
1993-082,106,1993,1,0,8,2,43
1993-083,106,1993,1,0,1,0,0
1993-084,106,1993,1,0,2,3,0
1993-085,106,1993,1,0,9,3,0
1993-086,106,1993,1,0,8,3,0
1993-087,106,1993,1,0,1,6,0
1993-088,106,1993,2,0,1,4,0
1993-089,106,1993,1,0,3,6,0
1993-090,106,1993,2,0,3,2,37
1993-091,106,1993,1,0,5,2,12
1993-092,106,1993,2,0,1,0,55
1993-093,106,1993,2,0,1,6,0
1993-094,106,1993,1,0,2,3,0
1993-095,106,1993,1,0,1,2,6
1993-096,106,1993,2,0,2,3,0
1994-001,106,1994,1,0,2,4,0
1994-002,106,1994,1,0,2,6,0
1994-003,106,1994,1,0,1,6,0
1994-004,106,1994,2,0,9,0,0
1994-005,106,1994,1,0,8,2,0
1994-006,106,1994,2,0,3,6,0
1994-007,106,1994,1,0,9,6,0
1994-008,106,1994,1,0,8,2,13
1994-009,106,1994,2,0,2,6,0
1994-010,106,1994,1,0,10,6,32
1994-011,106,1994,1,0,9,3,0
1994-012,106,1994,2,0,1,4,0
1994-013,106,1994,1,0,8,6,0
1994-014,106,1994,1,0,1,4,0
1994-015,106,1994,2,0,10,6,17
1994-016,106,1994,1,0,9,6,0
1994-017,106,1994,2,0,10,6,1
1994-018,106,1994,1,0,1,3,0
1994-019,106,1994,2,0,2,3,0
1994-020,106,1994,1,0,1,3,0
1994-021,106,1994,2,0,3,2,0
1994-022,106,1994,1,0,8,3,0
1994-023,106,1994,2,0,1,3,0
1994-024,106,1994,2,0,3,2,0
1994-025,106,1994,1,0,1,2,1
1994-026,106,1994,2,0,9,6,0
1994-027,106,1994,1,0,9,1,0
1994-028,106,1994,1,0,8,3,0
1994-029,106,1994,1,0,1,5,4
1994-030,106,1994,1,0,9,0,0
1994-031,106,1994,2,0,8,6,0
1994-032,106,1994,1,0,8,3,0
1994-033,106,1994,1,0,9,3,0
1994-034,106,1994,1,0,1,0,0
1994-035,106,1994,1,0,9,3,0
1994-036,106,1994,1,0,2,3,0
1994-037,106,1994,1,0,8,6,0
1994-038,106,1994,2,0,8,1,0
1994-039,106,1994,1,0,2,4,6
1994-041,106,1994,2,0,8,6,0
1994-042,106,1994,1,0,10,6,0
1994-043,106,1994,2,0,8,6,0
1994-044,106,1994,1,0,9,6,0
1994-045,106,1994,2,0,3,2,41
1994-046,106,1994,1,0,2,3,0
1994-047,106,1994,1,0,1,0,0
1994-048,106,1994,2,0,3,6,0
1994-049,106,1994,1,0,1,1,0
1994-050,106,1994,2,0,12,3,0
1994-051,106,1994,1,0,10,6,0
1994-052,106,1994,1,0,10,3,0
1994-053,106,1994,1,0,1,3,0
1994-055,106,1994,2,1,1,6,0
1994-056,106,1994,1,0,2,3,0
1994-057,106,1994,2,0,4,1,41
1994-058,106,1994,1,0,2,0,0
1994-059,106,1994,2,0,10,1,5
1994-060,106,1994,2,0,1,2,5
1994-061,106,1994,2,0,8,6,0
1994-063,106,1994,1,0,1,6,0
1994-064,106,1994,2,0,1,3,0
1994-065,106,1994,1,0,1,6,0
1994-066,106,1994,1,0,2,0,0
1994-067,106,1994,2,0,2,1,0
1994-068,106,1994,1,0,8,0,0
1994-069,106,1994,1,1,2,2,0
1994-070,106,1994,2,0,9,6,0
1994-071,106,1994,1,0,8,3,0
1994-072,106,1994,1,0,9,6,0
1994-073,106,1994,2,0,9,0,0
1994-074,106,1994,2,0,12,3,0
1994-075,106,1994,2,0,8,3,0
1994-076,106,1994,1,0,1,2,0
1994-077,106,1994,2,0,9,6,0
1994-078,106,1994,1,0,2,6,0
1994-080,106,1994,1,0,4,2,0
1994-081,106,1994,2,1,1,2,0
1994-082,106,1994,1,0,8,6,0
1994-083,106,1994,2,0,3,2,26
1994-084,106,1994,1,0,9,3,42
1994-085,106,1994,1,0,1,6,0
1994-086,106,1994,2,0,6,2,0
1994-087,106,1994,1,0,5,2,0
1994-088,106,1994,2,0,8,6,0
1994-089,106,1994,1,0,9,1,0
1994-090,106,1994,1,0,3,2,0
1994-091,106,1994,1,0,3,2,0
1994-092,106,1994,1,0,2,2,0
1994-093,106,1994,1,0,1,0,0
1995-001,106,1995,1,0,1,0,0
1995-002,106,1995,2,0,1,0,0
1995-003,106,1995,1,0,8,3,0
1995-005,106,1995,1,0,1,4,0
1995-006,106,1995,1,0,8,3,0
1995-007,106,1995,2,0,7,3,0
1995-008,106,1995,2,0,1,3,0
1995-010,106,1995,1,0,9,6,0
1995-011,106,1995,2,0,1,6,0
1995-012,106,1995,1,0,7,6,0
1995-013,106,1995,2,0,9,6,0
1995-014,106,1995,2,0,9,4,0
1995-015,106,1995,2,0,8,6,0
1995-016,106,1995,1,0,8,5,0
1995-018,106,1995,2,0,12,3,0
1995-019,106,1995,2,0,8,6,0
1995-020,106,1995,1,0,1,6,0
1995-021,106,1995,1,0,2,4,0
1995-022,106,1995,2,0,9,6,0
1995-023,106,1995,1,1,8,1,38
1995-024,106,1995,1,0,8,3,0
1995-025,106,1995,1,0,2,4,0
1995-026,106,1995,1,0,10,0,0
1995-027,106,1995,1,0,9,6,0
1995-028,106,1995,1,0,8,6,17
1995-029,106,1995,1,0,9,0,0
1995-030,106,1995,2,0,8,3,0
1995-031,106,1995,2,0,4,2,27
1995-032,106,1995,1,0,10,0,0
1995-033,106,1995,1,0,9,6,0
1995-034,106,1995,2,0,8,3,0
1995-035,106,1995,1,0,2,1,0
1995-036,106,1995,2,0,10,6,0
1995-037,106,1995,1,1,10,2,0
1995-038,106,1995,1,0,2,3,0
1995-039,106,1995,2,0,1,6,0
1995-040,106,1995,2,0,2,3,0
1995-041,106,1995,1,0,1,3,0
1995-042,106,1995,1,0,2,4,0
1995-043,106,1995,1,0,1,0,0
1995-044,106,1995,2,0,4,2,42
1995-045,106,1995,1,0,1,2,0
1995-046,106,1995,2,0,7,3,0
1995-047,106,1995,2,0,1,4,0
1995-048,106,1995,1,0,1,4,0
1995-049,106,1995,2,1,3,2,0
1995-050,106,1995,2,0,12,3,0
1995-051,106,1995,2,0,9,6,0
1995-052,106,1995,1,0,8,2,1
1995-053,106,1995,2,0,5,2,7
1995-054,106,1995,2,0,9,4,0
1995-055,106,1995,2,0,10,6,31
1995-056,106,1995,2,0,1,2,0
1995-057,106,1995,2,0,9,6,0
1995-058,106,1995,1,0,9,6,6
1995-059,106,1995,1,0,2,5,0
1995-060,106,1995,2,0,7,3,0
1995-061,106,1995,2,0,4,2,1
1995-062,106,1995,1,0,1,2,0
1995-063,106,1995,2,0,1,0,0
1995-064,106,1995,1,0,8,0,0
1995-065,106,1995,2,0,12,1,0
1995-066,106,1995,1,0,8,3,0
1995-067,106,1995,1,0,2,2,0
1995-068,106,1995,1,0,2,2,0
1995-069,106,1995,2,0,9,4,0
1995-070,106,1995,1,0,4,2,31
1995-071,106,1995,2,0,1,6,0
1995-072,106,1995,1,0,1,6,0
1995-073,106,1995,1,0,5,0,0
1995-074,106,1995,2,0,9,0,0
1995-075,106,1995,1,0,1,0,0
1995-076,106,1995,2,0,8,3,0
1995-077,106,1995,2,0,12,3,0
1995-078,106,1995,1,0,8,0,0
1995-079,106,1995,1,0,1,2,0
1995-080,106,1995,1,0,1,2,0
1995-081,106,1995,1,1,4,0,0
1995-082,106,1995,2,0,9,2,0
1995-084,106,1995,2,0,10,3,0
1995-085,106,1995,2,0,2,2,0
1995-086,106,1995,1,0,3,3,0
1995-087,106,1995,1,0,1,3,0
1995-088,106,1995,2,0,3,2,0
1995-089,106,1995,2,0,3,2,0
1995-090,106,1995,2,0,3,6,0
1995-095,106,1995,1,0,8,6,0
1995-096,106,1995,1,0,1,2,45
1996-001,106,1996,1,0,2,3,0
1996-002,106,1996,1,0,1,0,0
1996-003,106,1996,2,0,2,3,0
1996-004,106,1996,1,0,2,3,0
1996-005,106,1996,1,0,1,2,41
1996-006,106,1996,2,0,9,6,0
1996-007,106,1996,1,0,2,4,0
1996-008,106,1996,2,0,9,6,0
1996-009,106,1996,2,0,12,3,0
1996-010,106,1996,2,0,2,2,29
1996-011,106,1996,1,0,9,3,13
1996-013,106,1996,2,0,1,4,0
1996-014,106,1996,2,0,2,3,0
1996-015,106,1996,2,0,8,6,0
1996-016,106,1996,1,0,9,3,0
1996-017,106,1996,1,0,4,6,0
1996-018,106,1996,2,0,8,3,0
1996-019,106,1996,2,0,8,1,41
1996-020,106,1996,2,0,10,3,0
1996-021,106,1996,2,0,2,3,0
1996-022,106,1996,2,0,12,3,0
1996-023,106,1996,1,0,5,3,0
1996-024,106,1996,1,0,5,2,0
1996-026,106,1996,2,0,1,2,25
1996-027,106,1996,2,0,8,2,0
1996-028,106,1996,2,0,1,1,0
1996-029,106,1996,1,0,7,3,0
1996-030,106,1996,1,0,8,6,0
1996-031,106,1996,1,0,1,6,0
1996-032,106,1996,1,0,1,6,0
1996-033,106,1996,2,0,8,0,0
1996-034,106,1996,1,0,9,0,0
1996-035,106,1996,1,0,9,5,1
1996-036,106,1996,1,0,12,3,0
1996-037,106,1996,2,0,4,0,0
1996-038,106,1996,2,0,9,1,0
1996-039,106,1996,1,0,3,6,0
1996-040,106,1996,1,0,1,6,0
1996-041,106,1996,2,0,2,3,0
1996-042,106,1996,1,0,5,0,0
1996-043,106,1996,1,0,2,4,0
1996-044,106,1996,2,0,5,2,0
1996-045,106,1996,1,0,9,3,0
1996-046,106,1996,1,0,2,2,0
1996-047,106,1996,1,0,1,2,58
1996-048,106,1996,1,0,2,3,0
1996-049,106,1996,1,0,2,0,0
1996-050,106,1996,1,0,1,4,0
1996-051,106,1996,1,0,2,3,0
1996-052,106,1996,2,0,8,3,0
1996-053,106,1996,1,0,1,0,0
1996-054,106,1996,1,0,8,3,0
1996-055,106,1996,2,0,8,1,23
1996-056,106,1996,1,0,2,3,0
1996-057,106,1996,1,0,2,6,0
1996-058,106,1996,1,0,1,4,0
1996-059,106,1996,1,0,8,1,0
1996-060,106,1996,2,0,4,0,0
1996-061,106,1996,1,0,1,6,0
1996-062,106,1996,1,0,2,3,0
1996-063,106,1996,1,0,10,3,0
1996-064,106,1996,1,0,9,6,0
1996-065,106,1996,2,0,10,3,0
1996-066,106,1996,2,0,8,0,0
1996-067,106,1996,1,0,9,0,0
1996-068,106,1996,2,0,1,4,0
1996-069,106,1996,1,0,10,3,16
1996-070,106,1996,1,0,4,2,0
1996-071,106,1996,1,0,2,0,0
1996-072,106,1996,1,0,8,3,0
1996-073,106,1996,1,0,8,3,0
1996-074,106,1996,1,0,5,0,0
1996-075,106,1996,2,0,10,3,0
1996-076,106,1996,1,0,2,3,0
1996-077,106,1996,2,0,8,3,0
1996-078,106,1996,1,0,1,0,0
1996-079,106,1996,1,0,1,3,0
1996-080,106,1996,1,1,3,2,0
1996-081,106,1996,1,0,10,2,0
1996-082,106,1996,1,0,1,3,0
1996-083,106,1996,1,0,4,2,20
1996-084,106,1996,1,0,2,3,0
1996-085,106,1996,1,0,8,3,0
1996-086,106,1996,1,0,3,2,0
1996-087,106,1996,1,0,3,2,0
1996-088,106,1996,1,0,2,2,0
1996-089,106,1996,1,0,9,4,0
1996-090,106,1996,2,0,8,3,0
1996-091,106,1996,1,0,5,2,0
1996-092,106,1996,1,0,5,2,0
1996-093,106,1996,1,0,9,1,0
1996-094,106,1996,2,0,3,2,0
1996-095,106,1996,1,0,10,6,0
1996-096,106,1996,2,0,2,3,0
1996-097,106,1996,1,0,1,2,0
1997-001,106,1997,1,0,2,4,0
1997-002,106,1997,2,1,8,3,0
1997-003,106,1997,1,0,1,6,0
1997-004,106,1997,1,0,2,3,0
1997-005,106,1997,1,0,1,6,0
1997-006,106,1997,2,0,2,1,0
1997-007,106,1997,1,0,9,6,1
1997-008,106,1997,2,0,1,0,0
1997-009,106,1997,1,1,1,2,0
1997-010,106,1997,2,0,2,3,0
1997-011,106,1997,2,0,9,4,0
1997-012,106,1997,2,0,9,6,0
1997-013,106,1997,2,0,8,6,0
1997-014,106,1997,2,0,8,3,0
1997-016,106,1997,2,0,9,5,0
1997-017,106,1997,1,0,4,2,0
1997-018,106,1997,1,0,1,2,0
1997-019,106,1997,2,0,8,1,37
1997-020,106,1997,1,0,2,6,0
1997-021,106,1997,1,0,7,3,0
1997-024,106,1997,1,0,1,6,0
1997-025,106,1997,2,0,2,3,0
1997-026,106,1997,1,0,8,2,12
1997-027,106,1997,1,0,2,4,0
1997-028,106,1997,1,0,9,3,0
1997-029,106,1997,1,0,9,6,0
1997-030,106,1997,1,0,8,6,0
1997-031,106,1997,1,0,2,6,0
1997-032,106,1997,1,0,9,1,0
1997-033,106,1997,1,0,9,6,0
1997-034,106,1997,2,0,8,0,0
1997-035,106,1997,2,0,8,3,0
1997-036,106,1997,1,0,1,2,0
1997-037,106,1997,2,0,2,3,0
1997-038,106,1997,1,0,9,1,0
1997-039,106,1997,2,0,8,6,0
1997-040,106,1997,1,0,1,6,0
1997-041,106,1997,1,0,1,0,25
1997-042,106,1997,1,0,2,0,0
1997-043,106,1997,2,0,9,0,0
1997-044,106,1997,1,0,8,3,0
1997-045,106,1997,1,0,1,6,0
1997-046,106,1997,1,0,4,2,0
1997-047,106,1997,1,0,9,1,0
1997-048,106,1997,1,0,1,2,0
1997-049,106,1997,2,0,8,6,0
1997-050,106,1997,1,0,12,6,0
1997-051,106,1997,1,0,1,3,0
1997-052,106,1997,2,0,12,3,0
1997-053,106,1997,2,0,2,1,22
1997-054,106,1997,1,0,8,6,12
1997-055,106,1997,1,0,2,3,0
1997-056,106,1997,2,0,9,2,0
1997-057,106,1997,1,0,1,6,0
1997-058,106,1997,1,0,12,6,45
1997-059,106,1997,1,0,1,3,0
1997-060,106,1997,2,0,2,0,0
1997-061,106,1997,1,0,9,5,0
1997-062,106,1997,2,0,1,0,0
1997-063,106,1997,2,0,1,3,0
1997-064,106,1997,1,0,9,3,0
1997-065,106,1997,1,0,3,2,0
1997-066,106,1997,1,0,2,0,0
1997-067,106,1997,1,0,9,0,0
1997-068,106,1997,1,0,9,1,0
1997-069,106,1997,2,0,2,0,42
1997-071,106,1997,2,0,8,2,0
1997-072,106,1997,1,0,7,0,0
1997-073,106,1997,2,0,9,4,0
1997-074,106,1997,2,0,9,6,0
1997-075,106,1997,1,0,9,4,0
1997-076,106,1997,2,0,8,6,0
1997-077,106,1997,2,0,8,3,0
1997-078,106,1997,1,0,1,2,0
1997-079,106,1997,1,0,2,6,0
1997-080,106,1997,1,0,8,6,0
1997-081,106,1997,1,0,1,6,0
1997-082,106,1997,1,0,1,1,36
1997-083,106,1997,1,0,4,0,0
1997-084,106,1997,1,0,1,3,0
1997-085,106,1997,2,0,2,3,0
1997-086,106,1997,2,0,10,3,0
1997-087,106,1997,2,1,1,6,0
1997-088,106,1997,2,0,9,6,0
1997-089,106,1997,1,0,2,3,0
1997-090,106,1997,1,0,1,6,0
1997-091,106,1997,1,0,1,6,0
1997-092,106,1997,1,0,1,2,45
1997-093,106,1997,2,0,9,6,0
1997-094,106,1997,2,0,1,0,0
1997-096,106,1997,1,0,4,2,0
1997-097,106,1997,1,0,3,2,0
1997-098,106,1997,2,0,2,3,0
1997-099,106,1997,1,0,1,2,0
1997-100,106,1997,1,0,1,2,6
1997-101,106,1997,2,0,2,3,0
1997-102,106,1997,2,0,2,3,0
1998-001,106,1998,2,0,7,3,0
1998-002,106,1998,2,0,8,6,0
1998-003,106,1998,2,0,7,3,0
1998-004,106,1998,1,0,1,2,28
1998-005,106,1998,2,0,1,2,19
1998-006,106,1998,1,0,9,0,0
1998-007,106,1998,2,0,2,3,0
1998-008,106,1998,1,0,8,3,0
1998-009,106,1998,1,0,1,0,0
1998-010,106,1998,1,0,2,4,0
1998-011,106,1998,1,0,8,5,0
1998-012,106,1998,2,0,3,2,0
1998-013,106,1998,2,0,4,2,0
1998-014,106,1998,2,0,8,6,0
1998-015,106,1998,1,0,8,3,0
1998-016,106,1998,2,0,2,3,0
1998-017,106,1998,2,0,10,6,0
1998-020,106,1998,1,0,8,3,0
1998-021,106,1998,1,0,8,3,0
1998-022,106,1998,1,0,9,3,0
1998-023,106,1998,1,0,2,3,0
1998-024,106,1998,1,0,2,6,0
1998-025,106,1998,1,0,1,0,0
1998-026,106,1998,1,0,1,4,0
1998-027,106,1998,1,0,10,0,4
1998-028,106,1998,1,0,4,2,0
1998-029,106,1998,1,0,2,3,0
1998-030,106,1998,2,0,7,6,0
1998-031,106,1998,1,0,9,1,0
1998-032,106,1998,1,0,1,0,0
1998-033,106,1998,1,0,2,4,0
1998-034,106,1998,1,0,7,2,41
1998-035,106,1998,1,0,2,4,12
1998-036,106,1998,2,0,9,4,0
1998-037,106,1998,1,0,8,1,1
1998-038,106,1998,1,1,2,6,0
1998-039,106,1998,1,0,1,6,0
1998-040,106,1998,1,0,2,4,0
1998-041,106,1998,2,0,9,6,0
1998-042,106,1998,2,0,8,2,0
1998-043,106,1998,1,0,1,2,59
1998-044,106,1998,2,0,1,2,0
1998-045,106,1998,2,0,9,6,0
1998-046,106,1998,2,0,8,3,0
1998-047,106,1998,1,0,9,6,0
1998-048,106,1998,1,0,8,6,0
1998-049,106,1998,1,0,2,3,0
1998-050,106,1998,1,0,8,3,0
1998-051,106,1998,1,0,2,6,0
1998-052,106,1998,2,0,2,2,0
1998-053,106,1998,1,0,9,6,0
1998-054,106,1998,2,0,2,2,0
1998-055,106,1998,1,0,1,2,12
1998-056,106,1998,2,0,9,6,0
1998-058,106,1998,1,0,1,2,0
1998-059,106,1998,1,0,2,3,0
1998-060,106,1998,1,0,4,2,0
1998-061,106,1998,2,0,8,3,0
1998-062,106,1998,2,0,2,3,0
1998-063,106,1998,1,0,1,2,0
1998-064,106,1998,1,0,2,4,0
1998-065,106,1998,1,0,1,6,0
1998-066,106,1998,1,0,1,3,0
1998-067,106,1998,1,0,8,6,0
1998-068,106,1998,1,0,1,0,0
1998-069,106,1998,2,0,4,2,17
1998-070,106,1998,2,0,1,2,55
1998-071,106,1998,2,0,9,3,0
1998-072,106,1998,2,0,3,2,0
1998-073,106,1998,1,0,9,4,0
1998-074,106,1998,1,0,2,3,0
1998-075,106,1998,2,0,7,6,0
1998-076,106,1998,2,0,1,0,0
1998-077,106,1998,1,0,9,0,0
1998-078,106,1998,1,0,6,6,0
1998-079,106,1998,1,0,1,2,0
1998-080,106,1998,1,0,10,6,0
1998-081,106,1998,1,0,1,2,25
1998-082,106,1998,1,0,2,4,0
1998-083,106,1998,1,0,2,3,0
1998-084,106,1998,1,0,2,3,0
1998-085,106,1998,1,0,2,3,0
1998-087,106,1998,1,0,2,3,0
1998-088,106,1998,2,0,2,3,0
1998-089,106,1998,1,0,10,6,0
1998-090,106,1998,1,1,10,6,0
1998-091,106,1998,1,0,10,2,23
1998-092,106,1998,1,0,9,4,0
1998-093,106,1998,1,0,2,4,0
1999-001,106,1999,2,0,9,3,0
1999-002,106,1999,1,0,2,4,0
1999-003,106,1999,1,0,2,4,0
1999-004,106,1999,1,0,2,4,0
1999-005,106,1999,1,0,2,4,0
1999-007,106,1999,2,0,1,2,0
1999-008,106,1999,1,0,2,4,0
1999-009,106,1999,2,0,2,0,0
1999-010,106,1999,1,0,9,0,0
1999-011,106,1999,2,0,3,2,0
1999-012,106,1999,2,0,12,3,0
1999-013,106,1999,1,0,10,3,0
1999-016,106,1999,1,0,1,6,37
1999-017,106,1999,1,0,1,2,17
1999-018,106,1999,2,0,10,6,0
1999-019,106,1999,1,0,1,2,6
1999-020,106,1999,2,0,9,0,0
1999-021,106,1999,1,0,1,2,0
1999-022,106,1999,2,0,2,6,0
1999-023,106,1999,1,0,2,2,0
1999-024,106,1999,1,0,1,4,0
1999-025,106,1999,1,0,2,3,0
1999-026,106,1999,1,0,3,2,0
1999-027,106,1999,2,0,12,3,0
1999-028,106,1999,1,0,8,4,0
1999-029,106,1999,1,0,8,2,6
1999-030,106,1999,1,0,1,2,0
1999-031,106,1999,1,0,2,2,0
1999-032,106,1999,1,0,9,3,0
1999-033,106,1999,2,0,2,2,0
1999-034,106,1999,2,0,9,3,0
1999-035,106,1999,1,0,1,6,0
1999-036,106,1999,1,0,1,2,0
1999-037,106,1999,2,0,10,6,0
1999-038,106,1999,1,0,8,3,0
1999-039,106,1999,2,0,9,6,0
1999-040,106,1999,2,0,8,6,0
1999-041,106,1999,1,0,3,2,0
1999-042,106,1999,1,0,1,1,0
1999-043,106,1999,2,0,1,2,12
1999-044,106,1999,1,0,3,2,45
1999-046,106,1999,2,0,1,2,0
1999-047,106,1999,1,0,10,6,0
1999-048,106,1999,2,0,1,3,0
1999-050,106,1999,2,0,1,3,0
1999-051,106,1999,1,0,1,0,0
1999-052,106,1999,2,0,4,2,0
1999-053,106,1999,2,0,1,3,0
1999-054,106,1999,1,0,1,3,0
1999-055,106,1999,1,0,1,1,51
1999-056,106,1999,1,0,7,3,0
1999-057,106,1999,1,0,10,6,0
1999-058,106,1999,2,0,2,6,0
1999-059,106,1999,1,0,1,6,0
1999-060,106,1999,2,0,8,6,0
1999-061,106,1999,1,0,1,4,0
1999-062,106,1999,2,0,9,1,0
1999-063,106,1999,2,0,3,6,0
1999-064,106,1999,2,0,1,3,0
1999-065,106,1999,2,0,10,6,0
1999-066,106,1999,2,0,8,3,0
1999-067,106,1999,1,0,8,3,0
1999-068,106,1999,2,0,1,6,0
1999-069,106,1999,1,0,5,2,56
1999-070,106,1999,1,0,9,3,0
1999-071,106,1999,2,0,1,6,0
1999-072,106,1999,2,0,2,3,0
1999-073,106,1999,1,0,1,3,0
1999-074,106,1999,1,0,8,3,0
1999-075,106,1999,2,0,8,3,0
1999-076,106,1999,1,0,1,6,0
1999-077,106,1999,2,0,3,2,0
1999-078,106,1999,1,0,1,6,0
1999-079,106,1999,2,0,10,1,0
1999-080,106,1999,2,0,2,5,0
1999-081,106,1999,2,0,1,2,0
1999-082,106,1999,1,0,1,2,35
1999-083,106,1999,2,0,2,2,0
1999-084,106,1999,1,0,8,0,0
1999-085,106,1999,1,0,2,2,35
1999-086,106,1999,1,0,5,2,7
1999-087,106,1999,1,1,3,2,0
1999-088,106,1999,1,0,5,2,0
1999-089,106,1999,2,0,10,3,0
2000-001,106,2000,2,0,2,0,0
2000-002,106,2000,2,0,1,6,0
2000-003,106,2000,1,0,1,6,0
2000-004,106,2000,1,0,9,1,0
2000-005,106,2000,2,0,1,2,0
2000-006,106,2000,2,0,7,6,0
2000-007,106,2000,1,0,9,0,12
2000-008,106,2000,2,0,9,6,0
2000-009,106,2000,1,0,2,6,12
2000-010,106,2000,1,0,8,6,0
2000-011,106,2000,2,0,1,2,0
2000-012,106,2000,1,0,12,3,0
2000-013,106,2000,2,0,4,2,0
2000-014,106,2000,2,0,1,6,0
2000-015,106,2000,1,0,4,1,0
2000-016,106,2000,1,0,9,0,58
2000-017,106,2000,1,0,9,0,0
2000-018,106,2000,1,0,4,2,0
2000-019,106,2000,2,0,8,6,30
2000-020,106,2000,1,0,1,2,17
2000-021,106,2000,2,0,10,3,0
2000-022,106,2000,1,0,10,2,0
2000-023,106,2000,1,0,8,6,0
2000-024,106,2000,2,0,8,6,0
2000-025,106,2000,2,0,8,3,0
2000-026,106,2000,2,0,9,4,25
2000-027,106,2000,2,0,2,2,0
2000-028,106,2000,2,0,3,2,0
2000-029,106,2000,1,0,5,3,0
2000-030,106,2000,2,0,1,2,41
2000-031,106,2000,2,0,8,6,0
2000-032,106,2000,2,0,1,2,48
2000-033,106,2000,1,0,1,6,0
2000-034,106,2000,2,0,1,2,0
2000-035,106,2000,1,0,7,6,0
2000-036,106,2000,2,0,10,3,56
2000-037,106,2000,1,0,1,2,51
2000-038,106,2000,1,0,4,2,0
2000-039,106,2000,2,0,12,3,0
2000-040,106,2000,1,0,3,2,0
2000-041,106,2000,1,0,2,2,0
2000-042,106,2000,1,0,2,3,0
2000-043,106,2000,1,0,9,3,0
2000-044,106,2000,1,0,1,2,0
2000-045,106,2000,1,0,1,3,0
2000-046,106,2000,1,0,1,3,0
2000-047,106,2000,1,0,2,0,42
2000-048,106,2000,1,0,8,2,0
2000-049,106,2000,1,0,4,2,50
2000-050,106,2000,1,0,1,6,0
2000-051,106,2000,1,0,7,0,0
2000-052,106,2000,2,0,3,2,0
2000-053,106,2000,2,1,12,1,0
2000-054,106,2000,2,0,8,3,0
2000-055,106,2000,1,0,6,3,0
