caseId,justice,term,direction,precedentAlteration,issueArea,lawType,caseOriginState
1998-022,108,1998,1,0,9,3,0
1998-023,108,1998,1,0,2,3,0
1998-024,108,1998,1,0,2,6,0
1998-025,108,1998,2,0,1,0,0
1998-026,108,1998,1,0,1,4,0
1998-027,108,1998,1,0,10,0,4
1998-028,108,1998,1,0,4,2,0
1998-029,108,1998,1,0,2,3,0
1998-030,108,1998,1,0,7,6,0
1998-031,108,1998,1,0,9,1,0
1998-032,108,1998,1,0,1,0,0
1998-033,108,1998,1,0,2,4,0
1998-034,108,1998,1,0,7,2,41
1998-035,108,1998,1,0,2,4,12
1998-036,108,1998,2,0,9,4,0
1998-037,108,1998,1,0,8,1,1
1998-038,108,1998,1,1,2,6,0
1998-039,108,1998,2,0,1,6,0
1998-040,108,1998,1,0,2,4,0
1998-041,108,1998,2,0,9,6,0
1998-042,108,1998,2,0,8,2,0
1998-043,108,1998,1,0,1,2,59
1998-044,108,1998,1,0,1,2,0
1998-045,108,1998,1,0,9,6,0
1998-046,108,1998,2,0,8,3,0
1998-047,108,1998,1,0,9,6,0
1998-048,108,1998,1,0,8,6,0
1998-049,108,1998,1,0,2,3,0
1998-050,108,1998,1,0,8,3,0
1998-051,108,1998,1,0,2,6,0
1998-052,108,1998,1,0,2,2,0
1998-053,108,1998,1,0,9,6,0
1998-054,108,1998,2,0,2,2,0
1998-055,108,1998,1,0,1,2,12
1998-056,108,1998,2,0,9,6,0
1998-058,108,1998,1,0,1,2,0
1998-059,108,1998,1,0,2,3,0
1998-060,108,1998,1,0,4,2,0
1998-061,108,1998,1,0,8,3,0
1998-062,108,1998,2,0,2,3,0
1998-063,108,1998,1,0,1,2,0
1998-064,108,1998,1,0,2,4,0
1998-065,108,1998,2,0,1,6,0
1998-066,108,1998,1,0,1,3,0
1998-067,108,1998,1,0,8,6,0
1998-068,108,1998,1,0,1,0,0
1998-069,108,1998,1,0,4,2,17
1998-070,108,1998,2,0,1,2,55
1998-071,108,1998,1,0,9,3,0
1998-072,108,1998,2,0,3,2,0
1998-073,108,1998,1,0,9,4,0
1998-074,108,1998,1,0,2,3,0
1998-075,108,1998,1,0,7,6,0
1998-076,108,1998,1,0,1,0,0
1998-077,108,1998,1,0,9,0,0
1998-078,108,1998,1,0,6,6,0
1998-079,108,1998,1,0,1,2,0
1998-080,108,1998,1,0,10,6,0
1998-081,108,1998,1,0,1,2,25
1998-082,108,1998,1,0,2,4,0
1998-083,108,1998,1,0,2,3,0
1998-084,108,1998,1,0,2,3,0
1998-085,108,1998,1,0,2,3,0
1998-087,108,1998,1,0,2,3,0
1998-088,108,1998,1,0,2,3,0
1998-089,108,1998,1,0,10,6,0
1998-090,108,1998,1,1,10,6,0
1998-091,108,1998,1,0,10,2,23
1998-092,108,1998,1,0,9,4,0
1998-093,108,1998,1,0,2,4,0
1999-001,108,1999,1,0,9,3,0
1999-002,108,1999,1,0,2,4,0
1999-003,108,1999,1,0,2,4,0
1999-004,108,1999,1,0,2,4,0
1999-005,108,1999,1,0,2,4,0
1999-007,108,1999,2,0,1,2,0
1999-008,108,1999,1,0,2,4,0
1999-009,108,1999,2,0,2,0,0
1999-010,108,1999,1,0,9,0,0
1999-011,108,1999,1,0,3,2,0
1999-012,108,1999,2,0,12,3,0
1999-013,108,1999,1,0,10,3,0
1999-016,108,1999,1,0,1,6,37
1999-017,108,1999,1,0,1,2,17
1999-018,108,1999,2,0,10,6,0
1999-019,108,1999,1,0,1,2,6
1999-020,108,1999,2,0,9,0,0
1999-021,108,1999,1,0,1,2,0
1999-022,108,1999,2,0,2,6,0
1999-023,108,1999,1,0,2,2,0
1999-024,108,1999,1,0,1,4,0
1999-025,108,1999,1,0,2,3,0
1999-026,108,1999,1,0,3,2,0
1999-027,108,1999,2,0,12,3,0
1999-028,108,1999,1,0,8,4,0
1999-029,108,1999,1,0,8,2,6
1999-030,108,1999,1,0,1,2,0
1999-031,108,1999,1,0,2,2,0
1999-032,108,1999,1,0,9,3,0
1999-033,108,1999,2,0,2,2,0
1999-034,108,1999,2,0,9,3,0
1999-035,108,1999,1,0,1,6,0
1999-036,108,1999,1,0,1,2,0
1999-037,108,1999,2,0,10,6,0
1999-038,108,1999,1,0,8,3,0
1999-039,108,1999,2,0,9,6,0
1999-040,108,1999,2,0,8,6,0
1999-041,108,1999,1,0,3,2,0
1999-042,108,1999,1,0,1,1,0
1999-043,108,1999,2,0,1,2,12
1999-044,108,1999,1,0,3,2,45
1999-046,108,1999,2,0,1,2,0
1999-047,108,1999,1,0,10,6,0
1999-048,108,1999,1,0,1,3,0
1999-050,108,1999,2,0,1,3,0
1999-051,108,1999,1,0,1,0,0
1999-052,108,1999,2,0,4,2,0
1999-053,108,1999,1,0,1,3,0
1999-054,108,1999,1,0,1,3,0
1999-055,108,1999,2,0,1,1,51
1999-056,108,1999,1,0,7,3,0
1999-057,108,1999,1,0,10,6,0
1999-058,108,1999,1,0,2,6,0
1999-059,108,1999,1,0,1,6,0
1999-060,108,1999,2,0,8,6,0
1999-061,108,1999,1,0,1,4,0
1999-062,108,1999,2,0,9,1,0
1999-063,108,1999,2,0,3,6,0
1999-064,108,1999,2,0,1,3,0
1999-065,108,1999,1,0,10,6,0
1999-066,108,1999,2,0,8,3,0
1999-067,108,1999,1,0,8,3,0
1999-068,108,1999,2,0,1,6,0
1999-069,108,1999,2,0,5,2,56
1999-070,108,1999,2,0,9,3,0
1999-071,108,1999,2,0,1,6,0
1999-072,108,1999,2,0,2,3,0
1999-073,108,1999,1,0,1,3,0
1999-074,108,1999,1,0,8,3,0
1999-075,108,1999,2,0,8,3,0
1999-076,108,1999,1,0,1,6,0
1999-077,108,1999,1,0,3,2,0
1999-078,108,1999,1,0,1,6,0
1999-079,108,1999,2,0,10,1,0
1999-080,108,1999,1,0,2,5,0
1999-081,108,1999,1,0,1,2,0
1999-082,108,1999,2,0,1,2,35
1999-083,108,1999,2,0,2,2,0
1999-084,108,1999,1,0,8,0,0
1999-085,108,1999,1,0,2,2,35
1999-086,108,1999,1,0,5,2,7
1999-087,108,1999,1,1,3,2,0
1999-088,108,1999,1,0,5,2,0
1999-089,108,1999,2,0,10,3,0
2000-001,108,2000,2,0,2,0,0
2000-002,108,2000,2,0,1,6,0
2000-003,108,2000,1,0,1,6,0
2000-004,108,2000,1,0,9,1,0
2000-005,108,2000,1,0,1,2,0
2000-006,108,2000,2,0,7,6,0
2000-007,108,2000,1,0,9,0,12
2000-008,108,2000,2,0,9,6,0
2000-009,108,2000,1,0,2,6,12
2000-010,108,2000,1,0,8,6,0
2000-011,108,2000,2,0,1,2,0
2000-012,108,2000,1,0,12,3,0
2000-013,108,2000,2,0,4,2,0
2000-014,108,2000,1,0,1,6,0
2000-015,108,2000,1,0,4,1,0
2000-016,108,2000,1,0,9,0,58
2000-017,108,2000,1,0,9,0,0
2000-018,108,2000,1,0,4,2,0
2000-019,108,2000,2,0,8,6,30
2000-020,108,2000,1,0,1,2,17
2000-021,108,2000,2,0,10,3,0
2000-022,108,2000,1,0,10,2,0
2000-023,108,2000,1,0,8,6,0
2000-024,108,2000,2,0,8,6,0
2000-025,108,2000,2,0,8,3,0
2000-026,108,2000,2,0,9,4,25
2000-027,108,2000,2,0,2,2,0
2000-028,108,2000,1,0,3,2,0
2000-029,108,2000,1,0,5,3,0
2000-030,108,2000,2,0,1,2,41
2000-031,108,2000,2,0,8,6,0
2000-032,108,2000,1,0,1,2,48
2000-033,108,2000,1,0,1,6,0
2000-034,108,2000,1,0,1,2,0
2000-035,108,2000,1,0,7,6,0
2000-036,108,2000,2,0,10,3,56
2000-037,108,2000,1,0,1,2,51
2000-038,108,2000,1,0,4,2,0
2000-039,108,2000,2,0,12,3,0
2000-040,108,2000,1,0,3,2,0
2000-041,108,2000,1,0,2,2,0
2000-042,108,2000,1,0,2,3,0
2000-043,108,2000,1,0,9,3,0
2000-044,108,2000,1,0,1,2,0
2000-045,108,2000,1,0,1,3,0
2000-046,108,2000,1,0,1,3,0
2000-047,108,2000,1,0,2,0,42
2000-048,108,2000,1,0,8,2,0
2000-049,108,2000,2,0,4,2,50
2000-050,108,2000,1,0,1,6,0
2000-051,108,2000,1,0,7,0,0
2000-052,108,2000,1,0,3,2,0
2000-053,108,2000,1,1,12,1,0
2000-054,108,2000,2,0,8,3,0
2000-055,108,2000,1,0,6,3,0
2000-056,108,2000,1,0,2,6,0
2000-057,108,2000,1,0,2,3,0
2000-058,108,2000,1,0,7,3,0
2000-059,108,2000,1,0,9,6,0
2000-061,108,2000,2,0,1,4,0
2000-062,108,2000,2,0,10,0,5
2000-063,108,2000,1,0,9,6,12
2000-064,108,2000,1,0,1,2,0
2000-065,108,2000,2,0,8,0,0
2000-066,108,2000,1,0,12,3,0
2000-067,108,2000,2,0,2,3,0
2000-069,108,2000,2,0,1,2,0
2000-070,108,2000,1,0,2,2,0
2000-071,108,2000,1,0,3,2,0
2000-072,108,2000,2,0,1,6,1
2000-073,108,2000,1,0,1,3,0
2000-074,108,2000,1,0,1,3,0
2000-075,108,2000,2,0,8,0,0
2000-076,108,2000,2,0,9,6,0
2000-077,108,2000,1,0,2,5,0
2000-078,108,2000,1,0,2,3,0
2000-079,108,2000,1,0,2,3,0
2000-080,108,2000,1,0,2,0,0
2000-081,108,2000,2,0,3,6,0
2000-082,108,2000,1,0,3,3,0
2000-083,108,2000,2,0,8,6,0
2000-084,108,2000,2,0,10,6,0
2000-085,108,2000,1,0,4,2,47
2000-086,108,2000,1,0,1,3,0
2000-087,108,2000,1,0,2,3,0
2001-001,108,2001,1,0,9,6,0
2001-002,108,2001,1,0,8,6,0
2001-004,108,2001,1,0,2,0,0
2001-005,108,2001,1,0,2,6,0
2001-006,108,2001,1,0,9,0,0
2001-007,108,2001,1,0,1,2,0
2001-008,108,2001,1,0,8,6,0
2001-009,108,2001,1,0,9,0,0
2001-010,108,2001,1,0,4,2,0
2001-011,108,2001,1,0,2,3,0
2001-012,108,2001,1,0,8,3,0
2001-013,108,2001,2,0,7,3,0
2001-014,108,2001,1,0,1,2,48
2001-015,108,2001,1,0,1,0,0
2001-016,108,2001,1,0,7,6,0
2001-017,108,2001,1,0,3,2,0
2001-018,108,2001,2,0,9,6,0
2001-019,108,2001,1,0,9,0,0
2001-020,108,2001,1,0,4,2,20
2001-021,108,2001,1,0,5,3,0
2001-022,108,2001,1,0,8,6,0
2001-023,108,2001,1,0,10,6,58
2001-024,108,2001,2,0,2,4,0
2001-025,108,2001,1,0,9,6,0
2001-026,108,2001,1,0,9,6,28
2001-027,108,2001,2,0,9,3,0
2001-028,108,2001,2,0,8,3,0
2001-029,108,2001,1,0,1,4,0
2001-030,108,2001,2,0,9,6,0
2001-031,108,2001,2,0,2,3,0
2001-032,108,2001,1,0,2,6,0
2001-033,108,2001,1,0,2,6,0
2001-034,108,2001,1,0,1,2,0
2001-035,108,2001,1,0,2,3,0
2001-036,108,2001,1,0,9,0,0
2001-037,108,2001,1,0,4,6,0
2001-038,108,2001,2,0,3,6,0
2001-039,108,2001,1,0,12,3,0
2001-040,108,2001,1,0,4,2,0
2001-041,108,2001,2,0,3,2,0
2001-042,108,2001,1,0,2,3,0
2001-044,108,2001,1,0,3,2,0
2001-045,108,2001,2,0,8,6,0
2001-046,108,2001,1,0,3,6,0
2001-047,108,2001,2,1,10,2,0
2001-048,108,2001,1,1,1,4,0
2001-049,108,2001,2,0,10,6,0
2001-050,108,2001,1,0,1,2,1
2001-051,108,2001,1,0,1,3,0
2001-052,108,2001,1,0,8,6,0
2001-053,108,2001,1,0,10,2,0
2001-054,108,2001,2,0,6,3,0
2001-055,108,2001,2,0,8,3,0
2001-056,108,2001,1,0,9,6,0
2001-057,108,2001,1,0,9,4,0
2001-058,108,2001,1,0,1,2,0
2001-059,108,2001,1,0,2,3,0
2001-060,108,2001,2,0,9,6,0
2001-061,108,2001,2,0,2,3,0
2001-062,108,2001,2,0,9,6,0
2001-063,108,2001,2,0,3,2,0
2001-064,108,2001,1,0,8,3,0
2001-065,108,2001,1,0,1,2,0
2001-066,108,2001,1,0,1,3,0
2001-067,108,2001,1,0,12,3,0
2001-068,108,2001,1,0,1,0,0
2001-069,108,2001,1,0,5,3,56
2001-070,108,2001,1,1,1,2,55
2001-071,108,2001,2,0,10,3,0
2001-072,108,2001,2,0,8,0,0
2001-073,108,2001,1,0,10,3,0
2001-074,108,2001,1,0,2,6,0
2001-075,108,2001,1,0,7,2,0
2001-076,108,2001,2,0,1,6,0
2001-077,108,2001,2,1,1,2,4
2001-078,108,2001,1,0,1,2,0
2001-079,108,2001,2,0,1,2,22
2001-080,108,2001,1,0,3,2,0
2001-081,108,2001,1,0,2,3,0
2001-082,108,2001,2,0,3,2,0
2001-083,108,2001,1,0,5,2,0
2001-084,108,2001,1,0,9,0,0
2001-085,108,2001,1,0,1,0,0
2002-001,108,2002,1,0,9,0,0
2002-002,108,2002,1,0,1,3,0
2002-003,108,2002,1,0,2,3,0
2002-004,108,2002,1,0,1,3,0
2002-005,108,2002,1,0,9,6,0
2002-006,108,2002,1,0,8,6,27
2002-007,108,2002,1,0,10,6,17
2002-008,108,2002,1,0,9,3,0
2002-009,108,2002,1,0,8,0,0
2002-010,108,2002,1,0,1,4,0
2002-012,108,2002,1,0,1,2,45
2002-013,108,2002,1,0,8,6,56
2002-014,108,2002,1,0,2,6,0
2002-015,108,2002,1,0,8,6,0
2002-016,108,2002,1,0,1,0,0
2002-017,108,2002,1,0,2,3,0
2002-018,108,2002,2,0,8,3,0
2002-019,108,2002,1,0,1,3,0
2002-020,108,2002,1,0,2,3,56
2002-021,108,2002,1,0,5,6,0
2002-022,108,2002,2,0,8,6,0
2002-023,108,2002,1,0,12,3,0
2002-024,108,2002,1,0,2,6,0
2002-025,108,2002,1,0,2,6,0
2002-026,108,2002,2,0,1,3,0
2002-027,108,2002,1,0,1,2,0
2002-028,108,2002,1,0,1,2,6
2002-029,108,2002,1,0,1,3,0
2002-030,108,2002,1,0,1,1,0
2002-031,108,2002,1,0,8,3,0
2002-032,108,2002,2,0,8,3,57
2002-033,108,2002,1,0,2,2,0
2002-034,108,2002,1,0,1,3,0
2002-035,108,2002,1,0,4,2,0
2002-036,108,2002,1,0,2,3,0
2002-037,108,2002,2,0,8,3,0
2002-038,108,2002,1,0,10,3,0
2002-039,108,2002,1,0,3,2,55
2002-041,108,2002,2,0,8,2,52
2002-042,108,2002,1,0,2,3,0
2002-043,108,2002,2,0,9,6,48
2002-044,108,2002,1,0,9,6,0
2002-046,108,2002,2,0,1,3,0
2002-047,108,2002,1,0,2,3,0
2002-048,108,2002,1,0,9,6,0
2002-049,108,2002,1,0,3,2,17
2002-050,108,2002,2,0,1,2,51
2002-051,108,2002,1,0,1,3,0
2002-052,108,2002,2,0,8,1,0
2002-053,108,2002,2,0,9,3,0
2002-054,108,2002,1,0,2,3,0
2002-055,108,2002,1,0,4,2,0
2002-057,108,2002,1,0,10,2,0
2002-058,108,2002,1,0,1,2,0
2002-059,108,2002,1,0,9,0,0
2002-060,108,2002,1,0,8,3,0
2002-061,108,2002,1,0,4,2,12
2002-062,108,2002,1,0,9,6,0
2002-063,108,2002,2,0,8,6,0
2002-064,108,2002,2,0,10,3,22
2002-065,108,2002,1,0,8,6,1
2002-066,108,2002,1,0,8,6,0
2002-067,108,2002,2,0,9,6,0
2002-068,108,2002,2,0,2,3,0
2002-069,108,2002,2,0,8,2,19
2002-070,108,2002,1,0,9,0,0
2002-072,108,2002,1,0,3,2,55
2002-073,108,2002,1,0,3,2,0
2002-074,108,2002,1,0,3,3,0
2002-075,108,2002,1,0,4,2,0
2002-076,108,2002,1,0,3,2,0
2002-077,108,2002,1,0,2,2,0
2002-078,108,2002,1,0,2,2,0
2002-079,108,2002,1,0,10,1,0
2002-080,108,2002,2,0,8,6,48
2002-081,108,2002,1,0,2,3,0
2002-082,108,2002,1,0,1,2,0
2002-083,108,2002,1,1,5,2,51
2002-084,108,2002,1,0,1,1,6
2002-085,108,2002,1,0,9,0,6
2003-001,108,2003,1,0,1,2,0
2003-002,108,2003,1,0,1,3,0
2003-003,108,2003,1,0,2,3,0
2003-004,108,2003,1,0,1,2,0
2003-005,108,2003,1,0,2,3,0
2003-006,108,2003,1,0,3,2,0
2003-019,108,2003,1,0,1,2,25
2003-020,108,2003,2,0,1,3,0
2003-021,108,2003,2,0,8,3,0
2003-022,108,2003,1,0,8,3,0
2003-023,108,2003,1,0,1,2,17
2003-024,108,2003,2,0,10,2,0
2003-025,108,2003,1,0,8,3,0
2003-026,108,2003,1,0,8,3,0
2003-027,108,2003,2,0,1,2,0
2003-028,108,2003,1,0,6,3,0
2003-029,108,2003,1,0,4,2,17
2003-030,108,2003,2,0,8,2,0
2003-031,108,2003,1,0,2,3,0
2003-032,108,2003,1,0,5,6,0
2003-033,108,2003,2,0,8,5,0
2003-034,108,2003,1,0,1,2,0
2003-035,108,2003,1,0,3,2,0
2003-036,108,2003,1,0,8,3,0
2003-037,108,2003,1,0,2,3,0
2003-038,108,2003,2,0,8,3,0
2003-039,108,2003,1,0,9,3,0
2003-040,108,2003,2,1,1,2,56
2003-041,108,2003,1,0,1,2,19
2003-042,108,2003,1,0,8,3,0
2003-043,108,2003,2,0,12,3,0
2003-044,108,2003,1,0,10,6,0
2003-045,108,2003,1,0,1,2,0
2003-046,108,2003,2,0,5,3,0
2003-047,108,2003,1,0,8,6,0
2003-048,108,2003,1,0,2,1,0
2003-049,108,2003,1,0,8,3,0
2003-050,108,2003,1,0,10,3,0
2003-051,108,2003,1,0,9,1,0
2003-052,108,2003,2,0,9,6,0
2003-053,108,2003,1,0,1,0,0
2003-055,108,2003,1,0,9,6,6
2003-056,108,2003,1,0,1,2,0
2003-057,108,2003,1,0,10,2,0
2003-058,108,2003,2,0,8,3,0
2003-059,108,2003,1,0,2,3,0
2003-060,108,2003,1,0,9,6,0
2003-061,108,2003,2,0,10,6,0
2003-062,108,2003,1,0,1,2,0
2003-063,108,2003,2,0,2,3,0
2003-064,108,2003,1,0,1,3,0
2003-065,108,2003,1,0,1,6,0
2003-066,108,2003,2,0,8,3,0
2003-067,108,2003,1,0,8,3,0
2003-068,108,2003,1,0,3,2,0
2003-069,108,2003,1,0,9,0,0
2003-070,108,2003,1,0,8,3,0
2003-071,108,2003,1,0,1,4,0
2003-072,108,2003,1,0,10,6,0
2003-073,108,2003,1,0,2,3,0
2003-074,108,2003,1,0,8,6,0
2003-075,108,2003,1,0,1,2,33
2003-076,108,2003,2,0,10,3,0
2003-077,108,2003,1,0,1,3,0
2003-078,108,2003,2,0,5,6,0
2003-079,108,2003,1,0,1,3,0
2003-080,108,2003,2,0,1,2,56
2003-081,108,2003,1,0,1,0,0
2003-082,108,2003,1,0,5,0,0
2003-083,108,2003,1,0,1,0,0
2003-084,108,2003,1,0,1,3,0
2003-085,108,2003,1,0,1,3,0
2003-086,108,2003,1,0,4,2,0
2003-087,108,2003,1,0,1,2,30
2003-088,108,2003,1,0,1,2,0
2003-089,108,2003,1,0,1,3,0
2003-090,108,2003,2,0,3,2,0
2003-091,108,2003,1,0,8,3,0
2004-001,108,2004,2,0,2,3,0
2004-002,108,2004,1,0,8,0,0
2004-003,108,2004,1,0,1,2,51
2004-004,108,2004,1,0,8,3,0
2004-005,108,2004,1,0,3,2,0
2004-007,108,2004,2,0,8,6,0
2004-008,108,2004,1,0,9,1,0
2004-009,108,2004,1,0,1,2,0
2004-010,108,2004,1,0,8,6,0
2004-011,108,2004,1,0,1,2,12
2004-012,108,2004,2,0,8,0,0
2004-013,108,2004,1,0,1,6,0
2004-014,108,2004,1,0,1,6,0
2004-015,108,2004,1,0,2,6,0
2004-016,108,2004,1,0,2,6,0
2004-017,108,2004,1,0,1,2,17
2004-018,108,2004,2,0,12,3,0
2004-019,108,2004,1,0,9,6,29
2004-020,108,2004,1,0,9,3,0
2004-021,108,2004,2,0,1,2,26
2004-022,108,2004,2,0,8,3,0
2004-023,108,2004,1,0,2,2,0
2004-024,108,2004,1,1,1,2,30
2004-025,108,2004,2,0,2,6,0
2004-026,108,2004,2,0,8,0,0
2004-027,108,2004,2,0,1,6,0
2004-028,108,2004,1,0,9,3,0
2004-029,108,2004,2,0,1,3,0
2004-030,108,2004,1,0,1,2,0
2004-031,108,2004,1,0,2,3,0
2004-032,108,2004,1,0,1,3,0
2004-033,108,2004,1,0,2,3,0
2004-034,108,2004,1,0,2,0,0
2004-035,108,2004,2,0,2,3,0
2004-036,108,2004,2,0,1,3,0
2004-037,108,2004,2,0,9,0,0
2004-038,108,2004,1,0,9,3,0
2004-039,108,2004,2,0,8,3,0
2004-040,108,2004,1,0,8,3,0
2004-041,108,2004,1,0,1,6,0
2004-042,108,2004,1,0,1,6,0
2004-043,108,2004,1,0,9,3,0
2004-044,108,2004,2,0,10,3,0
2004-045,108,2004,1,0,8,1,0
2004-046,108,2004,2,0,4,2,0
2004-047,108,2004,1,0,3,2,0
2004-048,108,2004,1,0,3,2,0
2004-049,108,2004,1,0,4,2,30
2004-050,108,2004,1,0,9,0,0
2004-051,108,2004,2,0,1,6,0
2004-052,108,2004,2,0,3,6,0
2004-053,108,2004,1,0,3,2,6
2004-054,108,2004,1,0,10,6,0
2004-055,108,2004,1,0,10,3,0
2004-056,108,2004,2,0,2,3,0
2004-057,108,2004,1,0,2,2,6
2004-058,108,2004,1,0,1,2,0
2004-059,108,2004,2,0,8,6,0
2004-060,108,2004,1,0,4,2,0
2004-061,108,2004,1,0,1,3,0
2004-062,108,2004,2,0,9,3,0
2004-063,108,2004,2,0,4,2,0
2004-064,108,2004,1,0,1,3,0
2004-065,108,2004,1,0,1,2,0
2004-066,108,2004,1,0,9,3,0
2004-067,108,2004,2,0,8,1,27
2004-068,108,2004,1,0,10,6,27
2004-069,108,2004,1,0,4,2,8
2004-070,108,2004,1,0,9,4,0
2004-071,108,2004,2,0,9,6,0
2004-072,108,2004,2,0,8,6,0
2004-073,108,2004,1,0,2,2,27
2004-074,108,2004,1,0,1,3,0
2004-075,108,2004,1,0,3,2,0
2004-076,108,2004,1,0,4,2,0
2004-077,108,2004,1,0,9,4,0
2004-078,108,2004,1,0,3,2,0
2004-079,108,2004,1,0,8,6,0
2004-080,108,2004,1,0,9,3,0
2005-001,108,2005,2,0,1,9,0
2005-002,108,2005,1,0,1,0,0
2005-003,108,2005,1,0,2,3,0
2005-004,108,2005,2,0,1,4,0
2005-005,108,2005,2,0,7,3,0
2005-006,108,2005,1,0,8,3,0
2005-007,108,2005,1,0,2,3,0
2005-008,108,2005,1,0,9,0,25
2005-009,108,2005,1,0,1,0,0
2005-010,108,2005,2,0,9,6,0
2005-011,108,2005,1,0,2,0,0
2005-012,108,2005,1,0,6,6,0
2005-013,108,2005,2,0,9,6,0
2005-014,108,2005,2,0,10,3,0
2005-015,108,2005,2,0,8,3,0
2005-016,108,2005,1,0,1,3,0
2005-017,108,2005,1,0,1,2,0
2005-018,108,2005,1,0,5,6,0
2005-020,108,2005,2,0,5,0,0
2005-021,108,2005,1,0,1,3,0
2005-022,108,2005,1,0,9,6,0
2005-023,108,2005,1,1,10,1,0
2005-024,108,2005,1,0,9,4,0
2005-025,108,2005,1,0,3,6,0
2005-026,108,2005,2,0,10,3,0
2005-027,108,2005,2,0,3,3,0
2005-028,108,2005,2,0,8,6,12
2005-029,108,2005,2,0,8,6,0
2005-030,108,2005,2,0,2,3,0
2005-031,108,2005,2,0,9,0,0
2005-032,108,2005,1,0,2,3,0
2005-033,108,2005,2,0,8,3,0
2005-034,108,2005,2,0,2,3,0
2005-035,108,2005,1,0,1,2,43
2005-036,108,2005,1,0,8,3,0
2005-037,108,2005,1,0,5,6,0
2005-038,108,2005,1,1,8,3,0
2005-039,108,2005,1,0,3,6,0
2005-040,108,2005,2,0,10,6,0
2005-041,108,2005,1,0,1,2,0
2005-042,108,2005,1,0,1,2,13
2005-044,108,2005,1,0,2,3,0
2005-045,108,2005,2,0,1,6,0
2005-046,108,2005,1,0,8,2,0
2005-047,108,2005,2,0,1,3,0
2005-048,108,2005,1,0,4,2,5
2005-049,108,2005,1,0,3,2,0
2005-050,108,2005,2,0,2,3,0
2005-051,108,2005,2,0,9,6,0
2005-052,108,2005,2,0,4,2,48
2005-053,108,2005,1,0,9,1,0
2005-054,108,2005,1,0,8,3,0
2005-055,108,2005,2,0,8,3,23
2005-056,108,2005,2,0,8,6,0
2005-057,108,2005,1,0,1,2,52
2005-058,108,2005,1,0,3,2,0
2005-059,108,2005,1,0,9,3,0
2005-060,108,2005,2,0,1,6,0
2005-061,108,2005,2,0,9,6,0
2005-062,108,2005,1,0,9,0,0
2005-063,108,2005,1,0,1,3,0
2005-064,108,2005,2,0,2,3,0
2005-065,108,2005,1,0,1,2,27
2005-066,108,2005,1,0,9,6,0
2005-067,108,2005,2,0,8,3,0
2005-068,108,2005,1,0,9,6,0
2005-069,108,2005,1,0,8,3,0
2005-070,108,2005,1,0,1,2,56
2005-071,108,2005,1,0,1,2,6
2005-072,108,2005,1,0,1,0,57
2005-073,108,2005,1,0,4,2,0
2005-074,108,2005,1,0,2,3,0
2005-075,108,2005,2,0,2,3,0
2005-076,108,2005,1,0,9,6,0
2005-077,108,2005,1,0,9,0,0
2005-078,108,2005,1,0,1,2,0
2005-079,108,2005,1,0,1,2,20
2005-080,108,2005,1,0,1,5,56
2005-081,108,2005,1,0,3,2,0
2005-082,108,2005,1,0,6,3,0
2005-083,108,2005,1,0,1,5,43
2005-084,108,2005,1,0,2,3,0
2005-085,108,2005,1,0,3,2,0
2005-086,108,2005,1,0,1,3,0
2005-087,108,2005,1,0,4,2,4
2006-001,108,2006,1,0,9,0,0
2006-002,108,2006,1,0,1,2,0
2006-003,108,2006,1,0,2,3,0
2006-004,108,2006,1,0,9,0,0
2006-005,108,2006,1,0,1,0,0
2006-006,108,2006,2,0,9,6,0
2006-007,108,2006,1,0,1,6,0
2006-008,108,2006,1,0,9,1,0
2006-009,108,2006,1,0,1,6,0
2006-010,108,2006,1,0,8,3,30
2006-011,108,2006,1,0,2,3,0
2006-012,108,2006,2,0,1,6,0
2006-013,108,2006,1,0,9,6,0
2006-014,108,2006,2,0,1,2,6
2006-015,108,2006,1,0,8,3,0
2006-016,108,2006,1,0,1,3,0
2006-017,108,2006,2,0,8,2,43
2006-018,108,2006,2,0,8,3,0
2006-019,108,2006,1,0,2,3,0
2006-020,108,2006,1,0,1,5,0
2006-021,108,2006,2,0,9,0,0
2006-022,108,2006,1,0,9,1,0
2006-023,108,2006,2,0,6,3,0
2006-024,108,2006,1,0,8,3,0
2006-025,108,2006,1,0,8,6,14
2006-026,108,2006,1,0,9,1,0
2006-027,108,2006,2,0,8,3,0
2006-029,108,2006,1,0,8,3,0
2006-030,108,2006,1,0,9,6,0
2006-031,108,2006,1,1,5,6,0
2006-032,108,2006,2,0,1,6,0
2006-033,108,2006,1,0,1,3,0
2006-034,108,2006,1,0,1,3,0
2006-035,108,2006,1,0,1,0,51
2006-036,108,2006,2,0,8,1,0
2006-037,108,2006,1,0,1,2,0
2006-038,108,2006,2,0,8,6,0
2006-039,108,2006,2,0,12,3,0
2006-040,108,2006,2,0,8,6,0
2006-041,108,2006,1,0,1,3,0
2006-042,108,2006,2,0,12,3,0
2006-043,108,2006,1,0,9,6,0
2006-044,108,2006,1,0,2,6,0
2006-045,108,2006,1,1,8,3,0
2006-046,108,2006,1,0,1,3,0
2006-047,108,2006,1,0,1,2,0
2006-048,108,2006,1,0,2,3,0
2006-049,108,2006,1,0,1,0,0
2006-050,108,2006,1,0,8,6,0
2006-051,108,2006,1,0,6,3,0
2006-052,108,2006,1,0,9,0,0
2006-053,108,2006,1,0,9,4,0
2006-054,108,2006,1,0,8,3,0
2006-055,108,2006,1,0,1,3,0
